id,col_3,col_4,col_5,col_5_英語,card_name_英語,image_url_英語,col_5_韓国語,card_name_韓国語,image_url_韓国語,col_5_中国語,card_name_中国語,image_url_中国語,col_5_フランス語,card_name_フランス語,image_url_フランス語,col_5_スペイン語,card_name_スペイン語,image_url_スペイン語,col_5_ドイツ語,card_name_ドイツ語,image_url_ドイツ語
3837,A2b,109/072,A2b-109,A2b-109,Wugtrio ex,https://assets.tcgdex.net/en/tcgp/A2b/109/low.webp,A2b-109,바닥트리오 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/109.webp,A2b-109,三海地鼠 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/109.webp,A2b-109,Triopikeau ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/109.webp,A2b-109,Wugtrio ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/109.webp,A2b-109,Schligdri ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/109.webp
3838,A2b,108/072,A2b-108,A2b-108,Charizard ex,https://assets.tcgdex.net/en/tcgp/A2b/108/low.webp,A2b-108,리자몽 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/108.webp,A2b-108,噴火龍 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/108.webp,A2b-108,Dracaufeu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/108.webp,A2b-108,Charizard ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/108.webp,A2b-108,Glurak ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/108.webp
3839,A2b,107/072,A2b-107,A2b-107,Beedrill ex,https://assets.tcgdex.net/en/tcgp/A2b/107/low.webp,A2b-107,독침붕 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/107.webp,A2b-107,大針蜂 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/107.webp,A2b-107,Dardargnan ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/107.webp,A2b-107,Beedrill ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/107.webp,A2b-107,Bibor ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/107.webp
3840,A2b,106/072,A2b-106,A2b-106,Revavroom,https://assets.tcgdex.net/en/tcgp/A2b/106/low.webp,A2b-106,부르르룸,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/106.webp,A2b-106,普隆隆姆,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/106.webp,A2b-106,Vrombotor,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/106.webp,A2b-106,Revavroom,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/106.webp,A2b-106,Knattatox,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/106.webp
3841,A2b,105/072,A2b-105,A2b-105,Varoom,https://assets.tcgdex.net/en/tcgp/A2b/105/low.webp,A2b-105,부르롱,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/105.webp,A2b-105,噗隆隆,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/105.webp,A2b-105,Vrombi,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/105.webp,A2b-105,Varoom,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/105.webp,A2b-105,Knattox,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/105.webp
3842,A2b,104/072,A2b-104,A2b-104,Riolu,https://assets.tcgdex.net/en/tcgp/A2b/104/low.webp,A2b-104,리오르,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/104.webp,A2b-104,利歐路,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/104.webp,A2b-104,Riolu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/104.webp,A2b-104,Riolu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/104.webp,A2b-104,Riolu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/104.webp
3843,A2b,103/072,A2b-103,A2b-103,Pachirisu,https://assets.tcgdex.net/en/tcgp/A2b/103/low.webp,A2b-103,파치리스,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/103.webp,A2b-103,帕奇利茲,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/103.webp,A2b-103,Pachirisu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/103.webp,A2b-103,Pachirisu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/103.webp,A2b-103,Pachirisu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/103.webp
3844,A2b,102/072,A2b-102,A2b-102,Dondozo,https://assets.tcgdex.net/en/tcgp/A2b/102/low.webp,A2b-102,어써러셔,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/102.webp,A2b-102,吃吼霸,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/102.webp,A2b-102,Oyacata,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/102.webp,A2b-102,Dondozo,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/102.webp,A2b-102,Heerashai,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/102.webp
3845,A2b,101/072,A2b-101,A2b-101,Wiglett,https://assets.tcgdex.net/en/tcgp/A2b/101/low.webp,A2b-101,바다그다,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/101.webp,A2b-101,海地鼠,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/101.webp,A2b-101,Taupikeau,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/101.webp,A2b-101,Wiglett,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/101.webp,A2b-101,Schligda,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/101.webp
3846,A2b,100/072,A2b-100,A2b-100,Charmeleon,https://assets.tcgdex.net/en/tcgp/A2b/100/low.webp,A2b-100,리자드,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/100.webp,A2b-100,火恐龍,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/100.webp,A2b-100,Reptincel,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/100.webp,A2b-100,Charmeleon,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/100.webp,A2b-100,Glutexo,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/100.webp
3847,A2b,099/072,A2b-099,A2b-099,Charmander,https://assets.tcgdex.net/en/tcgp/A2b/099/low.webp,A2b-099,파이리,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/99.webp,A2b-099,小火龍,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/99.webp,A2b-099,Salamèche,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/99.webp,A2b-099,Charmander,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/99.webp,A2b-099,Glumanda,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/99.webp
3848,A2b,098/072,A2b-098,A2b-098,Kakuna,https://assets.tcgdex.net/en/tcgp/A2b/098/low.webp,A2b-098,딱충이,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/98.webp,A2b-098,鐵殼蛹,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/98.webp,A2b-098,Coconfort,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/98.webp,A2b-098,Kakuna,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/98.webp,A2b-098,Kokuna,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/98.webp
3849,A2b,097/072,A2b-097,A2b-097,Weedle,https://assets.tcgdex.net/en/tcgp/A2b/097/low.webp,A2b-097,뿔충이,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/97.webp,A2b-097,獨角蟲,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/97.webp,A2b-097,Aspicot,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/97.webp,A2b-097,Weedle,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/97.webp,A2b-097,Hornliu,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/97.webp
3850,A2b,096/072,A2b-096,A2b-096,Giratina ex,https://assets.tcgdex.net/en/tcgp/A2b/096/low.webp,A2b-096,기라티나 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/96.webp,A2b-096,騎拉帝納 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/96.webp,A2b-096,Giratina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/96.webp,A2b-096,Giratina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/96.webp,A2b-096,Giratina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/96.webp
3851,A2b,095/072,A2b-095,A2b-095,Bibarel ex,https://assets.tcgdex.net/en/tcgp/A2b/095/low.webp,A2b-095,비버통 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/95.webp,A2b-095,大尾狸 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/95.webp,A2b-095,Castorno ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/95.webp,A2b-095,Bibarel ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/95.webp,A2b-095,Bidifas ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/95.webp
3852,A2b,094/072,A2b-094,A2b-094,Tinkaton ex,https://assets.tcgdex.net/en/tcgp/A2b/094/low.webp,A2b-094,두드리짱 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/94.webp,A2b-094,巨鍛匠 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/94.webp,A2b-094,Forgelina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/94.webp,A2b-094,Tinkaton ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/94.webp,A2b-094,Granforgita ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/94.webp
3853,A2b,093/072,A2b-093,A2b-093,Paldean Clodsire ex,https://assets.tcgdex.net/en/tcgp/A2b/093/low.webp,A2b-093,팔데아 토오ex ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/93.webp,A2b-093,帕底亞土王 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/93.webp,A2b-093,Terraiste de Paldea ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/93.webp,A2b-093,Clodsire de Paldea ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/93.webp,A2b-093,Paldea-Suelord ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/93.webp
3854,A2b,092/072,A2b-092,A2b-092,Pikachu ex,https://assets.tcgdex.net/en/tcgp/A2b/092/low.webp,A2b-092,피카츄 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/92.webp,A2b-092,皮卡丘 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/92.webp,A2b-092,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/92.webp,A2b-092,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/92.webp,A2b-092,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/92.webp
3855,A2b,091/072,A2b-091,A2b-091,Team Rocket Grunt,https://assets.tcgdex.net/en/tcgp/A2b/091/low.webp,A2b-091,로켓단의 조무래기,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/91.webp,A2b-091,火箭隊手下,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/91.webp,A2b-091,Sbire de la Team Rocket,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/91.webp,A2b-091,Recluta del Team Rocket,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/91.webp,A2b-091,Rüpel von Team Rocket,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/91.webp
3856,A2b,090/072,A2b-090,A2b-090,Red,https://assets.tcgdex.net/en/tcgp/A2b/090/low.webp,A2b-090,레드,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/90.webp,A2b-090,赤紅,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/90.webp,A2b-090,Red,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/90.webp,A2b-090,Rojo,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/90.webp,A2b-090,Rot,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/90.webp
3857,A2b,089/072,A2b-089,A2b-089,Pokémon Center Lady,https://assets.tcgdex.net/en/tcgp/A2b/089/low.webp,A2b-089,포켓몬센터 직원,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/89.webp,A2b-089,寶可夢中心的姐姐,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/89.webp,A2b-089,Dame du Centre Pokémon,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/89.webp,A2b-089,Chica del Centro Pokémon,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/89.webp,A2b-089,Pokémon-Center-Dame,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/89.webp
3858,A2b,088/072,A2b-088,A2b-088,Iono,https://assets.tcgdex.net/en/tcgp/A2b/088/low.webp,A2b-088,모야모,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/88.webp,A2b-088,奇樹,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/88.webp,A2b-088,Mashynn,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/88.webp,A2b-088,e-Nigma,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/88.webp,A2b-088,Enigmara,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/88.webp
3859,A2b,087/072,A2b-087,A2b-087,Bibarel ex,https://assets.tcgdex.net/en/tcgp/A2b/087/low.webp,A2b-087,비버통 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/87.webp,A2b-087,大尾狸 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/87.webp,A2b-087,Castorno ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/87.webp,A2b-087,Bibarel ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/87.webp,A2b-087,Bidifas ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/87.webp
3860,A2b,086/072,A2b-086,A2b-086,Tinkaton ex,https://assets.tcgdex.net/en/tcgp/A2b/086/low.webp,A2b-086,두드리짱 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/86.webp,A2b-086,巨鍛匠 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/86.webp,A2b-086,Forgelina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/86.webp,A2b-086,Tinkaton ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/86.webp,A2b-086,Granforgita ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/86.webp
3861,A2b,085/072,A2b-085,A2b-085,Paldean Clodsire ex,https://assets.tcgdex.net/en/tcgp/A2b/085/low.webp,A2b-085,팔데아 토오ex ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/85.webp,A2b-085,帕底亞土王 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/85.webp,A2b-085,Terraiste de Paldea ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/85.webp,A2b-085,Clodsire de Paldea ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/85.webp,A2b-085,Paldea-Suelord ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/85.webp
3862,A2b,084/072,A2b-084,A2b-084,Lucario ex,https://assets.tcgdex.net/en/tcgp/A2b/084/low.webp,A2b-084,루카리오 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/84.webp,A2b-084,路卡利歐 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/84.webp,A2b-084,Lucario ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/84.webp,A2b-084,Lucario ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/84.webp,A2b-084,Lucario ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/84.webp
3863,A2b,083/072,A2b-083,A2b-083,Giratina ex,https://assets.tcgdex.net/en/tcgp/A2b/083/low.webp,A2b-083,기라티나 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/83.webp,A2b-083,騎拉帝納 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/83.webp,A2b-083,Giratina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/83.webp,A2b-083,Giratina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/83.webp,A2b-083,Giratina ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/83.webp
3864,A2b,082/072,A2b-082,A2b-082,Pikachu ex,https://assets.tcgdex.net/en/tcgp/A2b/082/low.webp,A2b-082,피카츄 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/82.webp,A2b-082,皮卡丘 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/82.webp,A2b-082,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/82.webp,A2b-082,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/82.webp,A2b-082,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/82.webp
3865,A2b,081/072,A2b-081,A2b-081,Wugtrio ex,https://assets.tcgdex.net/en/tcgp/A2b/081/low.webp,A2b-081,바닥트리오 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/81.webp,A2b-081,三海地鼠 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/81.webp,A2b-081,Triopikeau ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/81.webp,A2b-081,Wugtrio ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/81.webp,A2b-081,Schligdri ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/81.webp
3866,A2b,080/072,A2b-080,A2b-080,Charizard ex,https://assets.tcgdex.net/en/tcgp/A2b/080/low.webp,A2b-080,리자몽 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/80.webp,A2b-080,噴火龍 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/80.webp,A2b-080,Dracaufeu ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/80.webp,A2b-080,Charizard ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/80.webp,A2b-080,Glurak ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/80.webp
3867,A2b,079/072,A2b-079,A2b-079,Beedrill ex,https://assets.tcgdex.net/en/tcgp/A2b/079/low.webp,A2b-079,독침붕 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/79.webp,A2b-079,大針蜂 ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/79.webp,A2b-079,Dardargnan ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/79.webp,A2b-079,Beedrill ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/79.webp,A2b-079,Bibor ex,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/79.webp
3868,A2b,078/072,A2b-078,A2b-078,Wigglytuff,https://assets.tcgdex.net/en/tcgp/A2b/078/low.webp,A2b-078,푸크린,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/78.webp,A2b-078,胖可丁,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/78.webp,A2b-078,Grodoudou,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/78.webp,A2b-078,Wigglytuff,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/78.webp,A2b-078,Knuddeluff,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/78.webp
3869,A2b,077/072,A2b-077,A2b-077,Gholdengo,https://assets.tcgdex.net/en/tcgp/A2b/077/low.webp,A2b-077,타부자고,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/77.webp,A2b-077,賽富豪,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/77.webp,A2b-077,Gromago,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/77.webp,A2b-077,Gholdengo,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/77.webp,A2b-077,Monetigo,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/77.webp
3870,A2b,076/072,A2b-076,A2b-076,Grafaiai,https://assets.tcgdex.net/en/tcgp/A2b/076/low.webp,A2b-076,태깅구르,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/ko_KR/76.webp,A2b-076,塗標客,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/zh_TW/76.webp,A2b-076,Tag-Tag,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/fr_FR/76.webp,A2b-076,Grafaiai,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/es_ES/76.webp,A2b-076,Affiti,https://ptcgp-tracker.com/sites/default/files/shining_revelry/cards/de_DE/76.webp
